num__study_time_hours,num__attendance_percent,num__sleep_hours,num__previous_grade,num__study_to_sleep_ratio,num__academic_effort_index,num__academic_momentum,ord__parental_education,cat__gender_Male,cat__internet_access_Yes,cat__extracurricular_activities_Yes,cat__part_time_job_Yes,pass__is_at_risk,final_grade
-0.520410595366341,-2.197105545178831,-2.8290819737538118,-0.016514468652840494,1.1149886064233219,-0.9428975432244993,-0.4686939951918676,3.0,0.0,0.0,1.0,0.0,1.0,2
-0.8615515952787245,-0.5174592222845236,-1.5922347103814078,0.23035643104001507,-0.2841280606194325,-0.9200880532778111,-0.712748003752852,0.0,1.0,1.0,1.0,0.0,0.0,1
0.025415004493472726,-0.9210106115513379,-1.1799522892572731,-1.4101405153060536,0.4952690032072134,-0.20768206590179294,-0.5357379016134172,2.0,1.0,1.0,0.0,0.0,0.0,2
-0.9297797952612009,1.6202724613991393,-1.1799522892572731,0.44537302109508137,-0.5289956431470548,-0.6460617151511583,-0.7242767178200499,2.0,0.0,1.0,1.0,0.0,0.0,3
0.434784204388333,-0.1684418045402532,0.13935145833995716,0.947078397890239,0.23188766893311183,0.37817812108506393,0.8423868414962121,2.0,0.0,1.0,0.0,1.0,0.0,3
0.7076970043182393,0.027880492940900812,-0.1904744785593508,1.0585684816224954,0.6149891747036065,0.7040726144329527,1.1882482635121414,2.0,1.0,0.0,1.0,0.0,0.0,3
-0.5886387953488175,1.0094919803466647,-0.520300415458658,0.6683531885595964,-0.41807256296581957,-0.3735976708564706,-0.32423033968829024,1.0,0.0,1.0,1.0,1.0,0.0,2
-0.04281319548900403,1.2603482493503595,-0.6027568996834853,0.047194150622734736,0.12826130953028195,0.2792068068300842,-0.013664519201166058,1.0,0.0,1.0,0.0,0.0,0.0,3
-1.3391489951560611,-0.7574086969837106,-1.344865257706927,-0.5022926906291029,-0.9229436706343411,-1.3872139090353315,-1.2927310037487962,3.0,1.0,1.0,0.0,1.0,1.0,1
0.8441534042831929,-0.4411116621529654,-0.520300415458658,-1.9755545113767854,0.9200799560525798,0.6762637842239765,-0.2867176777619475,2.0,0.0,1.0,1.0,0.0,0.0,3
-0.7933233952962477,-2.8515132034493402,1.1288292690378796,-0.06429593310952164,-0.9822409401432423,-1.2584808972814197,-0.7272919199607015,1.0,0.0,1.0,0.0,0.0,1.0,2
2.276945603915204,0.2569231733355784,0.38672091101443773,-2.867475181234842,1.5957038575726967,2.3515895749315923,-0.13959354978132474,1.0,1.0,1.0,0.0,1.0,0.0,3
-1.4756053951210146,1.074932746173715,-0.1904744785593508,0.46926375332342307,-1.3005193803126995,-1.3256595320559124,-1.2533560110885211,3.0,0.0,1.0,1.0,0.0,1.0,2
1.1852944041955764,0.9876783917376474,0.22180794256478378,-0.46247480358186827,0.8105871939404509,1.5353691624215031,0.8045194499062629,3.0,1.0,1.0,0.0,0.0,0.0,3
1.2535226041780534,-1.7390201843894744,0.8814598163633997,-1.362359050849372,0.5619496585968637,0.5544048653307109,0.3198700470044532,1.0,0.0,1.0,0.0,1.0,1.0,2
2.208717403932727,1.0858395404782228,-0.025561510109696824,-1.784428653550059,1.8121821976463108,2.6869359459628686,0.6508328231489281,1.0,1.0,1.0,1.0,0.0,0.0,3
-0.4521823953838643,0.19148240750852813,-0.4378439312338314,-0.765090745140852,-0.3199615607419467,-0.39601658734516776,-0.6489853467196589,3.0,0.0,1.0,0.0,0.0,0.0,2
-1.4073771951385379,0.44233867651222303,0.38672091101443773,-1.250868967117115,-1.3267591055877619,-1.3194103567280526,-1.4738204970197015,1.0,1.0,1.0,0.0,0.0,1.0,3
-1.5438335951034912,-0.9864513773783897,0.7990033321385723,0.13479350212665167,-1.4800981538594127,-1.591796286331142,-1.3686431517604978,0.0,0.0,1.0,1.0,0.0,1.0,2
0.09364320447594948,0.344177527771646,0.6340903636889184,-0.7491635903219579,-0.21516916593709884,0.18750015889374122,-0.21745671094285976,4.0,1.0,1.0,1.0,0.0,0.0,4
0.5030124043708094,1.6202724613991393,0.7990033321385723,-0.0005873138339464035,0.03941619830886624,0.9943468084120406,0.4607864058719689,1.0,1.0,0.0,0.0,1.0,0.0,2
-2.0896591949633048,0.26782996764008626,-0.1904744785593508,-0.13596812979454448,-1.8392561614110359,-2.0224425811122813,-1.8888542034388172,4.0,1.0,1.0,1.0,0.0,1.0,2
0.2983278044233795,1.358509398090935,0.7165468479137457,-1.6012663731327799,-0.08622333424518115,0.6850126296829803,-0.4371230551309265,1.0,0.0,1.0,1.0,0.0,0.0,4
0.9123816042656699,1.6202724613991393,-0.850126352357966,1.3054393813153509,1.1991360214287612,1.4630349580015265,1.5432439743659294,2.0,0.0,1.0,0.0,0.0,0.0,4
0.6394688043357629,-0.4192980735439481,2.6130459850847645,-0.7093457032747232,-0.36072207965621245,0.49324106180928223,0.22888188828949285,2.0,0.0,1.0,1.0,1.0,0.0,4
-1.4073771951385379,0.485965853730256,0.7165468479137457,0.32591935995337734,-1.3689302335496514,-1.314723475232158,-1.2104337217921854,2.0,0.0,1.0,0.0,0.0,1.0,3
-2.0896591949633048,0.7150085341249351,0.4691773952392651,0.6364988789218081,-1.8716126811153386,-2.00642906933464,-1.8458432317265798,2.0,0.0,1.0,1.0,0.0,1.0,2
0.5030124043708094,0.006066904331883528,-1.9220606472807158,0.4294458662761884,1.6365910680882576,0.4972249110807933,0.6667069755952998,2.0,1.0,1.0,1.0,0.0,0.0,3
-1.0662361952261545,0.6277541796888676,1.7884811428364955,1.3691480005909262,-1.260612597359781,-0.9444598370564642,-0.6517345016126059,1.0,1.0,1.0,1.0,0.0,0.0,4
0.5712406043532865,-0.76831549128822,0.4691773952392651,-0.645637083999148,0.2105325166172222,0.31974833176957457,0.20635655465050684,1.0,0.0,1.0,1.0,0.0,0.0,4
0.8441534042831929,-0.8991970229423206,0.30426442678961113,-0.016514468652840494,0.4952702225681942,0.5187845659619097,0.7604442892032065,1.0,1.0,1.0,0.0,1.0,0.0,3
0.7759252043007164,0.49687264803476544,2.530589500859938,1.7036182517876974,-0.2629512990726892,0.9286523527779149,1.5992912612156895,2.0,1.0,1.0,1.0,0.0,0.0,4
0.025415004493472726,1.6202724613991393,0.13935145833995716,-0.4226569165346336,-0.1067469085048091,0.4475439672243078,-0.1398595970290293,2.0,0.0,1.0,1.0,0.0,0.0,3
-1.1344643952086313,1.6202724613991393,0.30426442678961113,-1.370322628258819,-1.0959988040008748,-0.8804057899459012,-1.3082504265315624,2.0,0.0,1.0,1.0,1.0,1.0,2
0.16187140445842593,-0.5283660165890329,1.2937422374875343,0.15072065694554576,-0.35131590001094565,0.019006769116321192,0.21664371489508286,2.0,1.0,1.0,0.0,0.0,0.0,4
-0.5886387953488175,-1.4881639153857795,1.7060246586116687,1.7354725614254847,-0.9400158964507918,-0.8565808090084356,-0.003377358956589077,1.0,1.0,1.0,0.0,1.0,1.0,4
1.1852944041955764,-1.3790959723406946,0.30426442678961113,0.4055551340478467,0.7696269512869989,0.636972094350058,1.3168377665693465,2.0,1.0,1.0,1.0,0.0,1.0,4
-0.38395419540138753,0.038787287245408676,-0.1904744785593508,0.31795578254393086,-0.3427651028045465,-0.3609430908175548,-0.2340403227164442,2.0,0.0,1.0,0.0,0.0,0.0,3
-0.5886387953488175,-0.6810611368521509,-0.9325828365827926,0.7002074981973834,-0.267153370704182,-0.7005076551951369,-0.3146526387709266,1.0,0.0,1.0,0.0,1.0,0.0,3
0.025415004493472726,-1.182773674859542,1.2112857532627077,0.6285353015123617,-0.42498142918801113,-0.2751731594426787,0.2815592433349965,3.0,0.0,1.0,0.0,0.0,1.0,3
-1.0662361952261545,1.6202724613991393,0.9639163005882263,-0.398766184306293,-1.1508700125664428,-0.8022910983476537,-1.045484428215357,3.0,1.0,1.0,1.0,1.0,0.0,4
-0.7933233952962477,0.9985851860421552,0.22180794256478378,1.3771115780003726,-0.8030940408729594,-0.5966932300610661,-0.3420555052844962,2.0,0.0,1.0,1.0,0.0,0.0,3
1.2535226041780534,1.6202724613991393,-0.9325828365827926,1.09838636866973,1.6042476317239696,1.8536084159927644,1.7996248387372245,1.0,0.0,0.0,0.0,0.0,0.0,4
-0.04281319548900403,1.4130433696134774,-0.025561510109696824,1.2735850716775627,-0.10508702052567838,0.31748300571322513,0.46433370250802997,1.0,1.0,1.0,0.0,0.0,0.0,4
0.7076970043182393,-1.5099775039947967,0.05689497411513053,2.069942812622256,0.4952700635210455,0.1974207247267188,1.7063309372088242,2.0,0.0,1.0,1.0,0.0,1.0,4
-0.6568669953312942,1.4021365753089696,0.38672091101443773,1.3293301135436915,-0.7314425760550758,-0.37422258838925687,-0.20193728816009393,3.0,1.0,1.0,0.0,1.0,0.0,3
-0.247497795436434,-1.6735794185624242,1.541111690162014,-2.1029717499279363,-0.6854094206330636,-0.6198151787741473,-0.9663797132312006,3.0,1.0,1.0,0.0,0.0,1.0,2
-0.3157259954189108,1.6202724613991393,-0.7676698681331386,-1.6888657246366963,-0.06274409821337008,0.056970509233069844,-0.8616457800515052,2.0,1.0,1.0,0.0,0.0,0.0,2
1.3899790041430065,1.074932746173715,1.2112857532627077,0.03126699580384178,0.5270035396699456,1.7911166627141664,1.2818968947041476,2.0,1.0,1.0,0.0,0.0,0.0,4
-0.38395419540138753,-1.5863250641263564,-2.0045171315055423,-0.016514468652840494,0.5551274916943594,-0.7101157622617216,-0.34578016675236023,3.0,1.0,1.0,1.0,0.0,1.0,2
0.9123816042656699,-1.7062998014759492,-0.1904744785593508,-0.773054322550299,0.7945681017363856,0.2956108920657161,0.40908455740138255,4.0,1.0,0.0,0.0,1.0,1.0,2
-0.520410595366341,1.074932746173715,1.6235681743868422,0.4135187114572943,-0.881501407747178,-0.28673413379921947,-0.3346061823487685,3.0,0.0,0.0,1.0,0.0,0.0,3
-0.6568669953312942,1.4239501639179868,-1.1799522892572731,-0.7889814773691926,-0.2363486013315497,-0.3701606244261477,-0.8152648765350098,1.0,1.0,0.0,1.0,0.0,0.0,2
0.3665560044058559,1.6202724613991393,1.3761987217123608,-0.39080260689684654,-0.23290440791935155,0.8381174252155453,0.15935487422270053,1.0,1.0,1.0,0.0,0.0,0.0,4
1.3899790041430065,-0.11390783301771076,0.4691773952392651,-2.142789636975171,0.8511925774580098,1.3143045851984623,-0.07387987959829805,1.0,0.0,0.0,1.0,1.0,0.0,2
0.7759252043007164,0.584127002470833,0.13935145833995716,1.576201013236546,0.5140831501313788,0.9580234768188555,1.532602084457746,1.0,1.0,1.0,1.0,0.0,0.0,4
-0.9980079952436777,0.33327073346713815,-0.4378439312338314,0.13479350212665167,-0.8216423365737774,-0.9177446125298633,-0.8635081107854368,2.0,0.0,1.0,0.0,0.0,0.0,3
-1.2026925951911078,-0.6483407539386257,0.30426442678961113,1.1461678331264122,-1.1508701497446356,-1.2509818868879878,-0.8502057484002089,2.0,0.0,1.0,1.0,0.0,1.0,3
0.6394688043357629,-0.7246883140701854,0.22180794256478378,0.2940650503155903,0.365433749853993,0.39481655039549074,0.7317111864511147,2.0,1.0,1.0,0.0,0.0,0.0,3
-1.6120617950859681,0.485965853730256,-1.0974958050324466,-0.06429593310952164,-1.2765757845802332,-1.5246957662482474,-1.4583897566528368,3.0,0.0,1.0,0.0,1.0,1.0,2
0.6394688043357629,-0.015746684277133757,1.1288292690378796,0.19053854399278042,0.029533313722212764,0.6233020233203649,0.6798319731487251,2.0,0.0,1.0,0.0,0.0,0.0,4
-0.520410595366341,0.006066904331883528,1.1288292690378796,-1.4579219797627347,-0.7895220346450604,-0.5010808475448109,-0.9181364789807738,1.0,1.0,1.0,1.0,1.0,0.0,2
-0.5886387953488175,1.3366958094819192,-0.7676698681331386,1.4408201972759478,-0.3305905852996879,-0.31032477066189007,-0.09197109244220829,2.0,1.0,1.0,1.0,0.0,0.0,3
1.6628918040729135,-1.684486212866932,-0.025561510109696824,-0.33505756503071776,1.347389659907647,0.902171472326109,1.2850894616766018,2.0,0.0,0.0,0.0,0.0,1.0,3
-0.247497795436434,-0.5392728108935408,-0.10801799433452344,-0.9163987159203436,-0.2516354553705435,-0.3598494851351791,-0.5435419542127508,2.0,0.0,1.0,0.0,1.0,0.0,3
0.09364320447594948,-1.6735794185624242,-1.839604163055889,0.23832000844946155,1.0392097640186413,-0.3471949050962634,0.1894182132133162,1.0,0.0,0.0,1.0,0.0,1.0,3
0.2300996044409027,0.9440512145196128,-0.1904744785593508,0.37370082441005964,0.19597167829378956,0.4930067177344877,0.37680415801322903,2.0,1.0,1.0,0.0,1.0,0.0,3
-0.725095195313771,-3.2223442098026287,-0.10801799433452344,-0.3748754520779524,-0.6643989686309352,-1.278790717096964,-0.7528324557403394,2.0,1.0,1.0,1.0,0.0,1.0,1
0.5030124043708094,0.4641522651212403,-0.27293096278417744,-0.7013821258652763,0.47500964245334615,0.6383000441072285,0.12521214410061532,1.0,0.0,1.0,0.0,0.0,0.0,4
1.4582072041254834,-0.4083912792394387,0.5516338794640917,0.22239285363056746,0.8640058327749367,1.2597805304628868,1.4652034483725904,3.0,0.0,1.0,0.0,0.0,0.0,3
0.9806098042481464,-0.5719931938070659,-0.10801799433452344,-0.9562166029675783,0.8097564358704632,0.7560969990373857,0.3601318638237433,0.0,0.0,1.0,0.0,0.0,0.0,3
1.6628918040729135,-1.0737057318144574,1.541111690162014,-1.609229950542227,0.5860924128037971,1.1646368360962203,0.43373826902200485,1.0,0.0,1.0,1.0,0.0,0.0,4
-0.3157259954189108,0.6604745626023928,-0.6027568996834853,-1.5933027957233328,-0.13080333991687387,-0.15612636944694933,-0.8286559213361392,2.0,1.0,1.0,1.0,0.0,0.0,3
0.9806098042481464,-0.6919679311566602,-1.674691194606235,1.1143135234886241,1.9767936997731044,0.7131339186583494,1.5130032705435101,1.0,1.0,1.0,0.0,0.0,0.0,4
-0.247497795436434,-0.91010381724683,0.7165468479137457,-0.23153105870790788,-0.49668954202261145,-0.44483826959407285,-0.2994879456517663,3.0,0.0,1.0,0.0,0.0,0.0,3
-1.1344643952086313,-0.7574086969837106,0.8814598163633997,0.7878068497013003,-1.1883770286350237,-1.2039568425458425,-0.851624667054633,4.0,1.0,1.0,0.0,1.0,1.0,2
-0.3157259954189108,0.8677036543880531,-2.4992560368545043,1.353220845772032,1.0844111927805546,-0.11011681609558155,0.18853138905430147,2.0,0.0,1.0,0.0,1.0,0.0,3
0.2300996044409027,1.10765312908724,-0.850126352357966,0.31795578254393086,0.5179747164162926,0.5387038123194622,0.35259385847211394,1.0,0.0,1.0,1.0,0.0,0.0,3
0.3665560044058559,0.006066904331883528,-0.025561510109696824,-0.6297099291802539,0.24350738277831963,0.36411747659737914,0.05027550266383025,2.0,0.0,1.0,0.0,1.0,0.0,3
0.025415004493472726,0.4641522651212403,0.13935145833995716,2.0540156578033617,-0.1067469085048091,0.1494583040853952,0.8530287314043944,2.0,0.0,1.0,0.0,0.0,0.0,4
-0.6568669953312942,0.2896435562491036,-0.520300415458658,-0.07225951051896924,-0.4817941114905052,-0.5813827505078095,-0.6077480233254519,1.0,0.0,1.0,1.0,1.0,0.0,4
-0.11104139547148079,-0.670154342547643,-0.9325828365827926,-0.7969450547786396,0.2180246669623756,-0.2664243139836756,-0.3954423196572119,0.0,1.0,1.0,0.0,1.0,0.0,2
-0.11104139547148079,-0.6047135767205927,0.30426442678961113,-0.5500741550857846,-0.27292861784445976,-0.25048891689763275,-0.3019710532970091,1.0,0.0,1.0,1.0,0.0,0.0,1
-0.11104139547148079,0.5514066195573079,-1.0974958050324466,0.6444624563312547,0.3037182944319518,0.03103643162245173,0.1503092678007454,1.0,0.0,1.0,0.0,1.0,0.0,3
0.16187140445842593,-1.55360468121283,0.7990033321385723,-1.9038823146917632,-0.2138361937191803,-0.2600189092726186,-0.6527986906034242,3.0,1.0,1.0,0.0,1.0,1.0,1
0.5030124043708094,-1.3900027666452026,0.13935145833995716,-0.6854549710463826,0.28832676517276523,0.06728164852403844,0.13283883186814627,3.0,1.0,1.0,1.0,0.0,1.0,4
-0.11104139547148079,0.7695425056474776,0.05689497411513053,0.9072605108430043,-0.19181457212766218,0.08415442190926013,0.24981093844225175,2.0,0.0,1.0,0.0,1.0,0.0,3
-0.17926959545395754,1.6202724613991393,1.870937627061322,-0.43858407135352767,-0.7058691501203032,0.2131998924295648,-0.3165149695048586,1.0,0.0,1.0,1.0,0.0,0.0,4
1.6628918040729135,1.5221113126585624,-0.27293096278417744,-0.36691187466850483,1.5082791369872193,2.280114632119195,1.263805681860238,3.0,1.0,1.0,1.0,1.0,0.0,4
0.9123816042656699,-0.953730994464863,1.541111690162014,-0.7013821258652763,0.08657383538217342,0.5597166643593917,0.44819350281395365,0.0,1.0,1.0,0.0,0.0,0.0,3
-1.2709207951735846,-0.17934859884476106,-0.9325828365827926,-0.8208357870069802,-0.960264853084979,-1.2557468830754808,-1.2969877597120694,3.0,1.0,1.0,1.0,1.0,1.0,0
-1.0662361952261545,-1.5645114755173393,-1.1799522892572731,2.428303796047368,-0.6753191640548075,-1.2584808972814197,-0.41583927531456133,1.0,1.0,1.0,1.0,0.0,1.0,3
-0.17926959545395754,-0.4411116621529654,-0.6027568996834853,-0.25542179093624845,-0.0012710151932961784,-0.27400143906870567,-0.24920501583560448,2.0,1.0,0.0,1.0,0.0,0.0,3
0.16187140445842593,-0.6919679311566602,0.6340903636889184,0.6126081466934676,-0.16318578195884947,-0.025518605094679535,0.4120997595420345,1.0,0.0,1.0,1.0,0.0,0.0,3
-2.0896591949633048,-0.670154342547643,2.365676532410283,-1.6410842601800146,-1.9349080686086595,-2.056031898499527,-1.9726590864657543,1.0,1.0,1.0,1.0,0.0,1.0,1
1.3899790041430065,-0.8991970229423206,-0.4378439312338314,-0.39080260689684654,1.3732110576904826,0.9993461486743286,1.0186874843084341,2.0,1.0,0.0,1.0,0.0,0.0,2
